,producto,subtipo,tipo_comercial,mercado,mes,semana,precio_max,precio_min
256,02 Frutales,Albaricoque,Albaricoque Temprano,Valencia,mayo,Semana+20,"1,23 ","0,68"
257,02 Frutales,Cereza,Cereza Burlat,Alicante,mayo,Semana+20,"1,91 ","1,69"
258,02 Frutales,Cereza,Cereza Burlat,Castellón,mayo,Semana+20,"1,62 ","1,62 "
259,02 Frutales,Melocotón,Melocotón extratemprano,Valencia,mayo,Semana+20,"1,25 ","0,71"
260,02 Frutales,Melocotón,Melocotón Paraguayo,Valencia,mayo,Semana+20,"1,95 ","1,95 "
261,02 Frutales,Nectarina,Nectarina amarilla,Valencia,mayo,Semana+20,"1,36 ","0,71"
262,02 Frutales,Nectarina,Nectarina blanca,Valencia,mayo,Semana+20,"1,26 ","0,90"
263,02 Frutales,Níspero,Níspero Algar,Alicante,mayo,Semana+20,"1,24 ","1,24 "
264,03 Hortalizas,Acelga,Acelga,Alicante,mayo,Semana+20,"0,43 ","0,37"
265,03 Hortalizas,Alcachofa,Alcachofa consumo fresco,Alicante,mayo,Semana+20,"0,50 ","0,20"
266,03 Hortalizas,Alcachofa,Alcachofa consumo fresco,Castellón,mayo,Semana+20,"0,45 ","0,40"
267,03 Hortalizas,Alcachofa,Alcachofa industria corazones,Alicante,mayo,Semana+20,"0,51 ","0,20"
268,03 Hortalizas,Alcachofa,Alcachofa industria perolas,Alicante,mayo,Semana+20,"0,16 ","0,10"
269,03 Hortalizas,Alcachofa,Alcachofa industria troceado,Castellón,mayo,Semana+20,"0,27 ","0,23"
270,03 Hortalizas,Apio,Apio verde,Alicante,mayo,Semana+20,"0,20 ","0,16"
271,03 Hortalizas,Berenjena,Berenjena negra,Valencia,mayo,Semana+20,"0,90 ","0,90 "
272,03 Hortalizas,Berenjena,Berenjena rayada,Alicante,mayo,Semana+20,"0,60 ","0,56"
273,03 Hortalizas,Berenjena,Berenjena rayada,Valencia,mayo,Semana+20,"1,30 ","1,30 "
274,03 Hortalizas,Boniato,Boniato blanco,Alicante,mayo,Semana+20,"0,69 ","0,62"
275,03 Hortalizas,Calabacín,Calabacín,Alicante,mayo,Semana+20,"0,68 ","0,66"
276,03 Hortalizas,Calabacín,Calabacín,Castellón,mayo,Semana+20,"0,60 ","0,60 "
277,03 Hortalizas,Calabacín,Calabacín,Valencia,mayo,Semana+20,"0,60 ","0,60 "
278,03 Hortalizas,Calabaza,Calabaza tipo cacahuete,Alicante,mayo,Semana+20,"0,41 ","0,15"
279,03 Hortalizas,Cebolla,Cebolla babosa,Alicante,mayo,Semana+20,"0,41 ","0,36"
280,03 Hortalizas,Cebolla,Cebolla Spring,Valencia,mayo,Semana+20,"0,30 ","0,22"
281,03 Hortalizas,Cebolla tierna,Cebolla tierna,Castellón,mayo,Semana+20,"0,40 ","0,40 "
282,03 Hortalizas,Col,Col lombarda,Castellón,mayo,Semana+20,"0,30 ","0,27"
283,03 Hortalizas,Col Brócoli,Col brócoli,Alicante,mayo,Semana+20,"0,20 ","0,15"
284,03 Hortalizas,Col Brócoli,Col brocoli industria,Alicante,mayo,Semana+20,"0,10 ","0,05"
285,03 Hortalizas,Col Repollo,Col repollo hoja lisa,Alicante,mayo,Semana+20,"0,20 ","0,10"
286,03 Hortalizas,Col Repollo,Col repollo hoja rizada,Castellón,mayo,Semana+20,"0,35 ","0,30"
287,03 Hortalizas,Coliflor Blanca,Coliflor blanca,Alicante,mayo,Semana+20,"0,54 ","0,42"
288,03 Hortalizas,Coliflor Blanca,Coliflor blanca,Castellón,mayo,Semana+20,"0,60 ","0,37"
289,03 Hortalizas,Guisante verde,Guisantes verdes grano cons. fresco,Castellón,mayo,Semana+20,"1,80 ","1,80 "
290,03 Hortalizas,Lechuga,Lechuga Maravilla,Castellón,mayo,Semana+20,"0,31 ","0,25"
291,03 Hortalizas,Lechuga,Lechuga Romana,Castellón,mayo,Semana+20,"0,33 ","0,25"
292,03 Hortalizas,Patata,Patata blanca,Alicante,mayo,Semana+20,"0,48 ","0,33"
293,03 Hortalizas,Patata,Patata blanca,Valencia,mayo,Semana+20,"0,32 ","0,25"
294,03 Hortalizas,Patata,Patata roja,Castellón,mayo,Semana+20,"0,40 ","0,33"
295,03 Hortalizas,Pepino,Pepino blanco,Alicante,mayo,Semana+20,"0,83 ","0,72"
296,03 Hortalizas,Pepino,Pepino blanco,Valencia,mayo,Semana+20,"0,85 ","0,85 "
297,03 Hortalizas,Pimiento,Pimiento California amarillo,Alicante,mayo,Semana+20,"1,20 ","0,70"
298,03 Hortalizas,Pimiento,Pimiento California rojo,Alicante,mayo,Semana+20,"1,30 ","0,60"
299,03 Hortalizas,Pimiento,Pimiento California verde,Alicante,mayo,Semana+20,"1,15 ","0,60"
300,03 Hortalizas,Pimiento,Pimiento dulce Italia,Alicante,mayo,Semana+20,"0,89 ","0,55"
301,03 Hortalizas,Pimiento,Pimiento industria,Alicante,mayo,Semana+20,"0,18 ","0,09"
302,03 Hortalizas,Pimiento,Pimiento Lamuyo rojo,Alicante,mayo,Semana+20,"1,10 ","0,30"
303,03 Hortalizas,Pimiento,Pimiento Lamuyo verde,Alicante,mayo,Semana+20,"1,05 ","0,30"
304,03 Hortalizas,Tomate,Tomate acostillado,Alicante,mayo,Semana+20,"1,34 ","0,80"
305,03 Hortalizas,Tomate,Tomate Daniela,Alicante,mayo,Semana+20,"0,86 ","0,82"
306,03 Hortalizas,Tomate,Tomate liso,Alicante,mayo,Semana+20,"0,88 ","0,84"
307,03 Hortalizas,Tomate,Tomate liso,Castellón,mayo,Semana+20,"0,90 ","0,75"
308,03 Hortalizas,Tomate,Tomate liso,Valencia,mayo,Semana+20,"0,85 ","0,85 "
309,03 Hortalizas,Tomate,Tomate valenciano,Valencia,mayo,Semana+20,"2,50 ","2,50 "
310,04 Frutos secos,Almendra,Almendra Comuna,Alicante,mayo,Semana+20,"4,76 ","4,66"
311,04 Frutos secos,Almendra,Almendra Comuna,Castellón,mayo,Semana+20,"4,85 ","4,40"
312,04 Frutos secos,Almendra,Almendra Largueta,Alicante,mayo,Semana+20,"4,86 ","4,76"
313,04 Frutos secos,Almendra,Almendra Marcona,Alicante,mayo,Semana+20,"5,16 ","5,06"
314,04 Frutos secos,Almendra,Almendra Marcona,Castellón,mayo,Semana+20,"5,10 ","4,80"
315,04 Frutos secos,Almendra,Almendra Planeta,Alicante,mayo,Semana+20,"4,76 ","4,66"
316,04 Frutos secos,Avellana,Avellana corriente,Lonja de Reus,mayo,Semana+20,"3,47 ","3,47 "
317,04 Frutos secos,Avellana,Avellana negreta,Lonja de Reus,mayo,Semana+20,"3,62 ","3,62 "
318,05 Flor cortada,Clavel,Clavel,Alicante,mayo,Semana+20,"0,07 ","0,07 "
319,05 Flor cortada,Crisantemo,Crisantemo,Alicante,mayo,Semana+20,"1,20 ","1,20 "
320,05 Flor cortada,Esparraguera,Esparraguera,Alicante,mayo,Semana+20,"1,60 ","1,60 "
321,05 Flor cortada,Gerbera,Gerbera,Alicante,mayo,Semana+20,"0,12 ","0,12 "
322,05 Flor cortada,Gladiolo,Gladiolo,Alicante,mayo,Semana+20,"0,35 ","0,35 "
323,05 Flor cortada,Rosa,Rosa roja,Alicante,mayo,Semana+20,"0,30 ","0,30 "
324,05 Flor cortada,Statice,Statice,Alicante,mayo,Semana+20,"1,00 ","1,00 "
325,07 Cereales,Cebada,Cebada pienso<62kg/Hl,Lonja de Albacete,mayo,Semana+20,"0,157 ","0,157 "
326,07 Cereales,Cebada,Cebada pienso>62kg/Hl,Lonja de Albacete,mayo,Semana+20,"0,164","0,164"
327,07 Cereales,Maíz,Maíz secadero,Lonja de Albacete,mayo,Semana+20,"0,175 ","0,175 "
328,08 Industriales,Aceite oliva,Aceite oliva lampante>2º,Castellón,mayo,Semana+20,"2,00 ","2,00 "
329,08 Industriales,Miel,Miel azahar,Castellón,mayo,Semana+20,"3,50 ","3,30"
330,08 Industriales,Miel,Miel milflores,Castellón,mayo,Semana+20,"2,90 ","2,80"
331,08 Industriales,Miel,Miel romero,Castellón,mayo,Semana+20,"3,60 ","3,50"
332,10 Ganaderos,Gallina,Gallina pesada,Lonja del Ebro,mayo,Semana+20,"0,17 ","0,17 "
333,10 Ganaderos,Gallina,Gallina semipesada,Lonja del Ebro,mayo,Semana+20,"0,15 ","0,10"
334,10 Ganaderos,Gallo,Gallo pesado,Lonja del Ebro,mayo,Semana+20,"0,05 ","0,05 "
335,10 Ganaderos,Ovino,Ovino 19-23 kg,Lonja de Albacete,mayo,Semana+20,"3,09 ","3,03"
336,10 Ganaderos,Ovino,Ovino 23-25 kg,Lonja de Albacete,mayo,Semana+20,"3,03 ","2,97"
337,10 Ganaderos,Ovino,Ovino 25-28 kg,Lonja de Albacete,mayo,Semana+20,"2,91 ","2,85"
338,10 Ganaderos,Ovino,Ovino 28-34 kg,Lonja de Albacete,mayo,Semana+20,"2,61 ","2,55"
339,10 Ganaderos,Pollo,Pollo broiler,Lonja del Ebro,mayo,Semana+20,"1,24 ","1,24 "
340,10 Ganaderos,Porcino,Porcino cerda,Mercolleida,mayo,Semana+20,"0,545 ","0,545 "
341,10 Ganaderos,Porcino,Porcino graso,Mercolleida,mayo,Semana+20,"1,152 ","1,152 "
342,10 Ganaderos,Porcino,Porcino lechón 20kg,Mercolleida,mayo,Semana+20,"36,50 ","36,50 "
343,10 Ganaderos,Porcino,Porcino normal,Mercolleida,mayo,Semana+20,"1,164 ","1,164 "
344,10 Ganaderos,Porcino,Porcino selecto,Mercolleida,mayo,Semana+20,"1,176 ","1,176 "
345,11 Huevos,Huevos blancos,1. Huevos blancos clase XL,Lonja de Reus,mayo,Semana+20,"1,47 ","1,47 "
346,11 Huevos,Huevos blancos,2. Huevos blancos clase L,Lonja de Reus,mayo,Semana+20,"1,16 ","1,16 "
347,11 Huevos,Huevos blancos,3. Huevos blancos clase M,Lonja de Reus,mayo,Semana+20,"1,06 ","1,06 "
348,11 Huevos,Huevos blancos,4. Huevos blancos clase S,Lonja de Reus,mayo,Semana+20,"0,91 ","0,91 "
349,11 Huevos,Huevos Rubios,1. Huevos rubios clase XL,Lonja de Reus,mayo,Semana+20,"1,47 ","1,47 "
350,11 Huevos,Huevos Rubios,2. Huevos rubios clase L,Lonja de Reus,mayo,Semana+20,"1,16 ","1,16 "
351,11 Huevos,Huevos Rubios,3. Huevos rubios clase M,Lonja de Reus,mayo,Semana+20,"1,06 ","1,06 "
352,11 Huevos,Huevos Rubios,4. Huevos rubios clase S,Lonja de Reus,mayo,Semana+20,"0,91 ","0,91 "
353,12 Vacuno,Ternera 180-220 kgs,1. Excelente (E),Lonja de Binéfar,mayo,Semana+20,"4,47 ","4,47 "
354,12 Vacuno,Ternera 180-220 kgs,2. Muy buena (U),Lonja de Binéfar,mayo,Semana+20,"4,27 ","4,27 "
355,12 Vacuno,Ternera 180-220 kgs,3. Buena (R),Lonja de Binéfar,mayo,Semana+20,"4,06 ","4,06 "
356,12 Vacuno,Ternera 180-220 kgs,4. Menos buena (O),Lonja de Binéfar,mayo,Semana+20,"3,83 ","3,83 "
357,12 Vacuno,Ternera 221-260 kgs,1. Excelente (E),Lonja de Binéfar,mayo,Semana+20,"4,40 ","4,40 "
358,12 Vacuno,Ternera 221-260 kgs,2. Muy buena (U),Lonja de Binéfar,mayo,Semana+20,"4,14 ","4,14 "
359,12 Vacuno,Ternera 221-260 kgs,3. Buena (R),Lonja de Binéfar,mayo,Semana+20,"3,97 ","3,97 "
360,12 Vacuno,Ternera 221-260 kgs,4. Menos buena (O),Lonja de Binéfar,mayo,Semana+20,"3,74 ","3,74 "
361,12 Vacuno,Ternera 261-300 kgs,1. Excelente (E),Lonja de Binéfar,mayo,Semana+20,"4,37 ","4,37 "
362,12 Vacuno,Ternera 261-300 kgs,2. Muy buena (U),Lonja de Binéfar,mayo,Semana+20,"4,13 ","4,13 "
363,12 Vacuno,Ternera 261-300 kgs,3. Buena (R),Lonja de Binéfar,mayo,Semana+20,"3,97 ","3,97 "
364,12 Vacuno,Ternera 261-300 kgs,4. Menos buena (O),Lonja de Binéfar,mayo,Semana+20,"3,70 ","3,70 "
365,12 Vacuno,"Ternero, menos 280 kg",1. Excelente (E),Lonja de Binéfar,mayo,Semana+20,"4,27 ","4,27 "
366,12 Vacuno,"Ternero, menos 280 kg",2. Muy buena (U),Lonja de Binéfar,mayo,Semana+20,"4,11 ","4,11 "
367,12 Vacuno,"Ternero, menos 280 kg",3. Buena (R),Lonja de Binéfar,mayo,Semana+20,"3,92 ","3,92 "
368,12 Vacuno,"Ternero, menos 280 kg",4. Menos buena (O),Lonja de Binéfar,mayo,Semana+20,"3,53 ","3,53 "
370,01 Cítricos,Otras Mandarinas,Mandarina Orri,Lonja de Valencia,mayo,Semana+19,"0,59 ","0,51"
371,01 Cítricos,Otras Mandarinas,Mandarina Ortanique,Castellón,mayo,Semana+19,"0,25 ","0,14"
372,01 Cítricos,Naranjas,Naranja Navel Lane Late,Lonja de Valencia,mayo,Semana+19,"0,25 ","0,21"
373,01 Cítricos,Naranjas,Naranja Navel Powel,Alicante,mayo,Semana+19,"0,40 ","0,30"
374,01 Cítricos,Naranjas,Naranja Navel Powel,Lonja de Valencia,mayo,Semana+19,"0,36 ","0,28"
375,01 Cítricos,Naranjas Blancas,Barberina y Mid-night,Lonja de Valencia,mayo,Semana+19,"0,38 ","0,28"
376,01 Cítricos,Naranjas Blancas,Valencia Late,Alicante,mayo,Semana+19,"0,36 ","0,25"
377,01 Cítricos,Naranjas Blancas,Valencia Late,Castellón,mayo,Semana+19,"0,31 ","0,19"
378,01 Cítricos,Naranjas Blancas,Valencia Late,Valencia,mayo,Semana+19,"0,36 ","0,25"
379,01 Cítricos,Naranjas Blancas,Valencia Late,Lonja de Valencia,mayo,Semana+19,"0,36 ","0,25"
380,01 Cítricos,Limón Verna,Limón Verna,Alicante,mayo,Semana+19,"0,90 ","0,70"
381,02 Frutales,Albaricoque,Albaricoque Temprano,Valencia,mayo,Semana+19,"2,00 ","0,81"
382,02 Frutales,Melocotón,Melocotón extratemprano,Valencia,mayo,Semana+19,"1,67 ","0,65"
383,02 Frutales,Nectarina,Nectarina amarilla,Valencia,mayo,Semana+19,"2,05 ","1,65"
384,02 Frutales,Nectarina,Nectarina blanca,Valencia,mayo,Semana+19,"1,90 ","1,90 "
385,02 Frutales,Níspero,Níspero Algar,Alicante,mayo,Semana+19,"1,19 ","1,19 "
386,03 Hortalizas,Acelga,Acelga,Alicante,mayo,Semana+19,"0,43 ","0,34"
387,03 Hortalizas,Alcachofa,Alcachofa consumo fresco,Alicante,mayo,Semana+19,"0,40 ","0,10"
388,03 Hortalizas,Alcachofa,Alcachofa consumo fresco,Castellón,mayo,Semana+19,"0,50 ","0,40"
389,03 Hortalizas,Alcachofa,Alcachofa industria corazones,Alicante,mayo,Semana+19,"0,40 ","0,15"
390,03 Hortalizas,Alcachofa,Alcachofa industria troceado,Alicante,mayo,Semana+19,"0,19 ","0,10"
391,03 Hortalizas,Alcachofa,Alcachofa industria troceado,Castellón,mayo,Semana+19,"0,25 ","0,20"
392,03 Hortalizas,Apio,Apio verde,Alicante,mayo,Semana+19,"0,18 ","0,15"
393,03 Hortalizas,Berenjena,Berenjena negra,Valencia,mayo,Semana+19,"0,90 ","0,90 "
394,03 Hortalizas,Berenjena,Berenjena rayada,Alicante,mayo,Semana+19,"0,52 ","0,43"
395,03 Hortalizas,Berenjena,Berenjena rayada,Valencia,mayo,Semana+19,"1,30 ","1,30 "
396,03 Hortalizas,Boniato,Boniato blanco,Alicante,mayo,Semana+19,"0,61 ","0,57"
397,03 Hortalizas,Boniato,Boniato rojo,Alicante,mayo,Semana+19,"0,63 ","0,59"
398,03 Hortalizas,Calabacín,Calabacín,Alicante,mayo,Semana+19,"0,69 ","0,65"
399,03 Hortalizas,Calabacín,Calabacín,Valencia,mayo,Semana+19,"0,60 ","0,60 "
400,03 Hortalizas,Calabaza,Calabaza tipo cacahuete,Alicante,mayo,Semana+19,"0,39 ","0,15"
401,03 Hortalizas,Cebolla,Cebolla babosa,Alicante,mayo,Semana+19,"0,46 ","0,37"
402,03 Hortalizas,Cebolla,Cebolla Spring,Valencia,mayo,Semana+19,"0,27 ","0,21"
403,03 Hortalizas,Cebolla tierna,Cebolla tierna,Alicante,mayo,Semana+19,"0,45 ","0,42"
404,03 Hortalizas,Cebolla tierna,Cebolla tierna,Castellón,mayo,Semana+19,"0,40 ","0,38"
405,03 Hortalizas,Col,Col lombarda,Castellón,mayo,Semana+19,"0,30 ","0,30 "
406,03 Hortalizas,Col Brócoli,Col brócoli,Alicante,mayo,Semana+19,"0,25 ","0,20"
407,03 Hortalizas,Col Brócoli,Col brocoli industria,Alicante,mayo,Semana+19,"0,10 ","0,06"
408,03 Hortalizas,Col Repollo,Col repollo hoja lisa,Alicante,mayo,Semana+19,"0,18 ","0,10"
409,03 Hortalizas,Col Repollo,Col repollo hoja rizada,Castellón,mayo,Semana+19,"0,35 ","0,30"
410,03 Hortalizas,Coliflor Blanca,Coliflor blanca,Alicante,mayo,Semana+19,"0,47 ","0,30"
411,03 Hortalizas,Coliflor Blanca,Coliflor blanca,Castellón,mayo,Semana+19,"0,65 ","0,50"
412,03 Hortalizas,Guisante verde,Guisantes verdes grano cons. fresco,Castellón,mayo,Semana+19,"2,00 ","2,00 "
413,03 Hortalizas,Lechuga,Lechuga Iceberg,Alicante,mayo,Semana+19,"0,30 ","0,25"
414,03 Hortalizas,Lechuga,Lechuga Maravilla,Castellón,mayo,Semana+19,"0,31 ","0,25"
415,03 Hortalizas,Lechuga,Lechuga Romana,Castellón,mayo,Semana+19,"0,30 ","0,25"
416,03 Hortalizas,Lechuga,Lechuga Trocadero,Castellón,mayo,Semana+19,"0,31 ","0,31 "
417,03 Hortalizas,Patata,Patata blanca,Alicante,mayo,Semana+19,"0,53 ","0,33"
418,03 Hortalizas,Patata,Patata blanca,Valencia,mayo,Semana+19,"0,28 ","0,21"
419,03 Hortalizas,Patata,Patata roja,Castellón,mayo,Semana+19,"0,42 ","0,38"
420,03 Hortalizas,Pepino,Pepino blanco,Alicante,mayo,Semana+19,"1,05 ","0,86"
421,03 Hortalizas,Pepino,Pepino blanco,Valencia,mayo,Semana+19,"0,85 ","0,85 "
422,03 Hortalizas,Pimiento,Pimiento California amarillo,Alicante,mayo,Semana+19,"1,40 ","0,70"
423,03 Hortalizas,Pimiento,Pimiento California rojo,Alicante,mayo,Semana+19,"1,30 ","0,70"
424,03 Hortalizas,Pimiento,Pimiento California verde,Alicante,mayo,Semana+19,"1,10 ","0,60"
425,03 Hortalizas,Pimiento,Pimiento dulce Italia,Alicante,mayo,Semana+19,"0,58 ","0,56"
426,03 Hortalizas,Pimiento,Pimiento industria,Alicante,mayo,Semana+19,"0,18 ","0,06"
427,03 Hortalizas,Pimiento,Pimiento Lamuyo rojo,Alicante,mayo,Semana+19,"1,00 ","0,30"
428,03 Hortalizas,Pimiento,Pimiento Lamuyo verde,Alicante,mayo,Semana+19,"1,00 ","0,30"
429,03 Hortalizas,Tomate,Tomate acostillado,Alicante,mayo,Semana+19,"1,33 ","0,62"
430,03 Hortalizas,Tomate,Tomate Daniela,Alicante,mayo,Semana+19,"0,73 ","0,69"
431,03 Hortalizas,Tomate,Tomate liso,Alicante,mayo,Semana+19,"0,90 ","0,82"
432,03 Hortalizas,Tomate,Tomate liso,Valencia,mayo,Semana+19,"0,85 ","0,85 "
433,03 Hortalizas,Tomate,Tomate valenciano,Valencia,mayo,Semana+19,"2,50 ","2,50 "
434,04 Frutos secos,Almendra,Almendra Comuna,Alicante,mayo,Semana+19,"4,71 ","4,61"
435,04 Frutos secos,Almendra,Almendra Comuna,Castellón,mayo,Semana+19,"4,85 ","4,40"
436,04 Frutos secos,Almendra,Almendra Largueta,Alicante,mayo,Semana+19,"4,86 ","4,76"
437,04 Frutos secos,Almendra,Almendra Marcona,Alicante,mayo,Semana+19,"5,16 ","5,06"
438,04 Frutos secos,Almendra,Almendra Marcona,Castellón,mayo,Semana+19,"5,20 ","4,85"
439,04 Frutos secos,Almendra,Almendra Planeta,Alicante,mayo,Semana+19,"4,71 ","4,61"
440,04 Frutos secos,Avellana,Avellana corriente,Lonja de Reus,mayo,Semana+19,"3,47 ","3,47 "
441,04 Frutos secos,Avellana,Avellana negreta,Lonja de Reus,mayo,Semana+19,"3,62 ","3,62 "
442,05 Flor cortada,Clavel,Clavel,Alicante,mayo,Semana+19,"0,07 ","0,07 "
443,05 Flor cortada,Crisantemo,Crisantemo,Alicante,mayo,Semana+19,"1,20 ","1,20 "
444,05 Flor cortada,Esparraguera,Esparraguera,Alicante,mayo,Semana+19,"1,60 ","1,60 "
445,05 Flor cortada,Gerbera,Gerbera,Alicante,mayo,Semana+19,"0,12 ","0,12 "
446,05 Flor cortada,Gladiolo,Gladiolo,Alicante,mayo,Semana+19,"0,35 ","0,35 "
447,05 Flor cortada,Rosa,Rosa roja,Alicante,mayo,Semana+19,"0,30 ","0,30 "
448,05 Flor cortada,Statice,Statice,Alicante,mayo,Semana+19,"1,00 ","1,00 "
449,07 Cereales,Cebada,Cebada pienso<62kg/Hl,Lonja de Albacete,mayo,Semana+19,"0,156 ","0,156 "
450,07 Cereales,Cebada,Cebada pienso>62kg/Hl,Lonja de Albacete,mayo,Semana+19,"0,16","0,16"
451,07 Cereales,Maíz,Maíz secadero,Lonja de Albacete,mayo,Semana+19,"0,173 ","0,173 "
452,08 Industriales,Aceite oliva,Aceite oliva lampante>2º,Castellón,mayo,Semana+19,"2,40 ","2,25"
453,08 Industriales,Aceite oliva,"Aceite oliva virgen extra<0,8º",Castellón,mayo,Semana+19,"2,80 ","2,75"
454,08 Industriales,Miel,Miel azahar,Castellón,mayo,Semana+19,"3,50 ","3,30"
455,08 Industriales,Miel,Miel milflores,Castellón,mayo,Semana+19,"3,00 ","2,80"
456,08 Industriales,Miel,Miel romero,Castellón,mayo,Semana+19,"3,60 ","3,40"
457,10 Ganaderos,Gallina,Gallina pesada,Lonja del Ebro,mayo,Semana+19,"0,22 ","0,22 "
458,10 Ganaderos,Gallina,Gallina semipesada,Lonja del Ebro,mayo,Semana+19,"0,15 ","0,10"
459,10 Ganaderos,Gallo,Gallo pesado,Lonja del Ebro,mayo,Semana+19,"0,05 ","0,05 "
460,10 Ganaderos,Ovino,Ovino 19-23 kg,Lonja de Albacete,mayo,Semana+19,"3,09 ","3,03"
461,10 Ganaderos,Ovino,Ovino 23-25 kg,Lonja de Albacete,mayo,Semana+19,"3,03 ","2,97"
462,10 Ganaderos,Ovino,Ovino 25-28 kg,Lonja de Albacete,mayo,Semana+19,"2,91 ","2,85"
463,10 Ganaderos,Ovino,Ovino 28-34 kg,Lonja de Albacete,mayo,Semana+19,"2,61 ","2,55"
464,10 Ganaderos,Pollo,Pollo broiler,Lonja del Ebro,mayo,Semana+19,"1,24 ","1,24 "
465,10 Ganaderos,Porcino,Porcino cerda,Mercolleida,mayo,Semana+19,"0,535 ","0,535 "
466,10 Ganaderos,Porcino,Porcino graso,Mercolleida,mayo,Semana+19,"1,144 ","1,144 "
467,10 Ganaderos,Porcino,Porcino lechón 20kg,Mercolleida,mayo,Semana+19,"38,50 ","38,50 "
468,10 Ganaderos,Porcino,Porcino normal,Mercolleida,mayo,Semana+19,"1,156 ","1,156 "
469,10 Ganaderos,Porcino,Porcino selecto,Mercolleida,mayo,Semana+19,"1,168 ","1,168 "
470,11 Huevos,Huevos blancos,1. Huevos blancos clase XL,Lonja de Reus,mayo,Semana+19,"1,47 ","1,47 "
471,11 Huevos,Huevos blancos,2. Huevos blancos clase L,Lonja de Reus,mayo,Semana+19,"1,18 ","1,18 "
472,11 Huevos,Huevos blancos,3. Huevos blancos clase M,Lonja de Reus,mayo,Semana+19,"1,08 ","1,08 "
473,11 Huevos,Huevos blancos,4. Huevos blancos clase S,Lonja de Reus,mayo,Semana+19,"0,93 ","0,93 "
474,11 Huevos,Huevos Rubios,1. Huevos rubios clase XL,Lonja de Reus,mayo,Semana+19,"1,47 ","1,47 "
475,11 Huevos,Huevos Rubios,2. Huevos rubios clase L,Lonja de Reus,mayo,Semana+19,"1,18 ","1,18 "
476,11 Huevos,Huevos Rubios,3. Huevos rubios clase M,Lonja de Reus,mayo,Semana+19,"1,08 ","1,08 "
477,11 Huevos,Huevos Rubios,4. Huevos rubios clase S,Lonja de Reus,mayo,Semana+19,"0,93 ","0,93 "
478,12 Vacuno,Ternera 180-220 kgs,1. Excelente (E),Lonja de Binéfar,mayo,Semana+19,"4,47 ","4,47 "
479,12 Vacuno,Ternera 180-220 kgs,2. Muy buena (U),Lonja de Binéfar,mayo,Semana+19,"4,28 ","4,28 "
480,12 Vacuno,Ternera 180-220 kgs,3. Buena (R),Lonja de Binéfar,mayo,Semana+19,"4,08 ","4,08 "
481,12 Vacuno,Ternera 180-220 kgs,4. Menos buena (O),Lonja de Binéfar,mayo,Semana+19,"3,85 ","3,85 "
482,12 Vacuno,Ternera 221-260 kgs,1. Excelente (E),Lonja de Binéfar,mayo,Semana+19,"4,41 ","4,41 "
483,12 Vacuno,Ternera 221-260 kgs,2. Muy buena (U),Lonja de Binéfar,mayo,Semana+19,"4,16 ","4,16 "
484,12 Vacuno,Ternera 221-260 kgs,3. Buena (R),Lonja de Binéfar,mayo,Semana+19,"3,99 ","3,99 "
485,12 Vacuno,Ternera 221-260 kgs,4. Menos buena (O),Lonja de Binéfar,mayo,Semana+19,"3,75 ","3,75 "
486,12 Vacuno,Ternera 261-300 kgs,1. Excelente (E),Lonja de Binéfar,mayo,Semana+19,"4,38 ","4,38 "
487,12 Vacuno,Ternera 261-300 kgs,2. Muy buena (U),Lonja de Binéfar,mayo,Semana+19,"4,16 ","4,16 "
488,12 Vacuno,Ternera 261-300 kgs,3. Buena (R),Lonja de Binéfar,mayo,Semana+19,"3,99 ","3,99 "
489,12 Vacuno,Ternera 261-300 kgs,4. Menos buena (O),Lonja de Binéfar,mayo,Semana+19,"3,71 ","3,71 "
490,12 Vacuno,"Ternero, menos 280 kg",1. Excelente (E),Lonja de Binéfar,mayo,Semana+19,"4,27 ","4,27 "
491,12 Vacuno,"Ternero, menos 280 kg",2. Muy buena (U),Lonja de Binéfar,mayo,Semana+19,"4,11 ","4,11 "
492,12 Vacuno,"Ternero, menos 280 kg",3. Buena (R),Lonja de Binéfar,mayo,Semana+19,"3,92 ","3,92 "
493,12 Vacuno,"Ternero, menos 280 kg",4. Menos buena (O),Lonja de Binéfar,mayo,Semana+19,"3,53 ","3,53 "
495,01 Cítricos,Otras Mandarinas,Mandarina Orri,Castellón,mayo,Semana+18,"0,65 ","0,60"
496,01 Cítricos,Otras Mandarinas,Mandarina Orri,Lonja de Valencia,mayo,Semana+18,"0,63 ","0,51"
497,01 Cítricos,Otras Mandarinas,Mandarina Ortanique,Castellón,mayo,Semana+18,"0,25 ","0,14"
498,01 Cítricos,Naranjas,Naranja Navel Lane Late,Lonja de Valencia,mayo,Semana+18,"0,25 ","0,21"
499,01 Cítricos,Naranjas,Naranja Navel Powel,Alicante,mayo,Semana+18,"0,37 ","0,30"
500,01 Cítricos,Naranjas,Naranja Navel Powel,Lonja de Valencia,mayo,Semana+18,"0,36 ","0,28"
