,producto,subtipo,tipo_comercial,mercado,precio_max,precio_min,mes,semana
84,03 Hortalizas,Calabaza,Calabaza Tipo Cacahuete,Alicante,0.18,0.34,abril,Semana+16
85,03 Hortalizas,Calabaza,Calabaza Tipo Cacahuete,Castellon,0.28,€/kg,abril,Semana+16
87,03 Hortalizas,Cebolla,Cebolla Spring,Valencia,0.28,0.35,abril,Semana+16
89,03 Hortalizas,Cebolla Tierna,Cebolla Tierna,Alicante,0.6,€/manojo 3 uds.,abril,Semana+16
90,03 Hortalizas,Cebolla Tierna,Cebolla Tierna,Castellon,0.51,0.75,abril,Semana+16
92,03 Hortalizas,Col,Col China,Castellon,0.48,0.5,abril,Semana+16
95,03 Hortalizas,Col,Col Lombarda,Castellon,0.25,0.3,abril,Semana+16
97,03 Hortalizas,Col Brócoli,Col Brócoli,Alicante,0.39,0.69,abril,Semana+16
98,03 Hortalizas,Col Brócoli,Col Brócoli,Castellon,0.75,€/kg,abril,Semana+16
101,03 Hortalizas,Col Brócoli,Col Brócoli Industria,Alicante,0.12,0.18,abril,Semana+16
103,03 Hortalizas,Col Repollo,Col Repollo Hoja Lisa,Alicante,0.19,0.35,abril,Semana+16
104,03 Hortalizas,Col Repollo,Col Repollo Hoja Lisa,Castellon,0.27,€/kg,abril,Semana+16
105,03 Hortalizas,Col Repollo,Col Repollo Hoja Lisa,Valencia,0.34,0.48,abril,Semana+16
108,03 Hortalizas,Col Repollo,Col Repollo Hoja Rizada,Alicante,0.25,0.4,abril,Semana+16
109,03 Hortalizas,Col Repollo,Col Repollo Hoja Rizada,Castellon,0.29,0.38,abril,Semana+16
111,03 Hortalizas,Coliflor Blanca,Coliflor Blanca,Alicante,0.26,0.47,abril,Semana+16
112,03 Hortalizas,Coliflor Blanca,Coliflor Blanca,Castellon,0.28,0.66,abril,Semana+16
113,03 Hortalizas,Coliflor Blanca,Coliflor Blanca,Valencia,0.87,0.98,abril,Semana+16
115,03 Hortalizas,Escarola,Escarola Hoja Ancha Lisa,Alicante,0.27,€/kg,abril,Semana+16
118,03 Hortalizas,Escarola,Escarola Hoja Rizada,Alicante,0.3,€/kg,abril,Semana+16
120,03 Hortalizas,Espinaca,Espinaca,Alicante,1.33,€/kg,abril,Semana+16
121,03 Hortalizas,Espinaca,Espinaca,Castellon,2.6,€/kg,abril,Semana+16
123,03 Hortalizas,Haba,Haba Muchamiel,Castellon,0.85,1.19,abril,Semana+16
126,03 Hortalizas,Haba,Haba Valenciana,Alicante,0.66,1.4,abril,Semana+16
127,03 Hortalizas,Haba,Haba Valenciana,Castellon,0.85,1.4,abril,Semana+16
129,03 Hortalizas,Lechuga,Lechuga Iceberg,Alicante,0.37,1,abril,Semana+16
132,03 Hortalizas,Lechuga,Lechuga Little Gem,Alicante,0.3,0.39,abril,Semana+16
135,03 Hortalizas,Lechuga,Lechuga Maravilla,Castellon,0.25,0.57,abril,Semana+16
138,03 Hortalizas,Lechuga,Lechuga Romana,Alicante,0.4,1,abril,Semana+16
139,03 Hortalizas,Lechuga,Lechuga Romana,Castellon,0.25,0.35,abril,Semana+16
140,03 Hortalizas,Lechuga,Lechuga Romana,Valencia,0.26,0.31,abril,Semana+16
143,03 Hortalizas,Lechuga,Lechuga Trocadero,Castellon,0.32,1.1,abril,Semana+16
145,03 Hortalizas,Patata,Patata Blanca,Alicante,0.51,0.65,abril,Semana+16
147,03 Hortalizas,Pepino,Pepino Blanco,Alicante,0.6,0.82,abril,Semana+16
149,03 Hortalizas,Pimiento,Pimiento California Amarillo,Alicante,1.17,€/kg,abril,Semana+16
152,03 Hortalizas,Pimiento,Pimiento California Rojo,Alicante,1.2,€/kg,abril,Semana+16
155,03 Hortalizas,Pimiento,Pimiento California Verde,Alicante,0.68,€/kg,abril,Semana+16
158,03 Hortalizas,Pimiento,Pimiento Lamuyo Verde,Alicante,0.9,0.95,abril,Semana+16
160,03 Hortalizas,Tomate,Tomate Acostillado,Alicante,1.08,1.38,abril,Semana+16
163,03 Hortalizas,Tomate,Tomate Raff,Castellon,1.7,€/kg,abril,Semana+16
166,04 Frutos secos,Almendra,Almendra Comuna,Alicante,3.51,3.61,abril,Semana+16
167,04 Frutos secos,Almendra,Almendra Comuna,Castellon,3.15,3.5,abril,Semana+16
170,04 Frutos secos,Almendra,Almendra Largueta,Alicante,5.21,5.31,abril,Semana+16
173,04 Frutos secos,Almendra,Almendra Marcona,Alicante,7.16,7.26,abril,Semana+16
174,04 Frutos secos,Almendra,Almendra Marcona,Castellon,7.1,7.35,abril,Semana+16
177,04 Frutos secos,Almendra,Almendra Planeta,Alicante,3.56,3.66,abril,Semana+16
180,05 Flor cortada,Clavel,Clavel,Alicante,0.2,€/unidad,abril,Semana+16
182,05 Flor cortada,Crisantemo,Crisantemo,Alicante,2,€/pomo,abril,Semana+16
184,05 Flor cortada,Esparraguera,Esparraguera,Alicante,2,€/pomo,abril,Semana+16
186,05 Flor cortada,Gerbera,Gerbera,Alicante,0.3,€/unidad,abril,Semana+16
188,05 Flor cortada,Gladiolo,Gladiolo,Alicante,0.55,€/unidad,abril,Semana+16
190,05 Flor cortada,Rosa,Rosa Roja,Alicante,0.6,€/unidad,abril,Semana+16
192,05 Flor cortada,Statice,Statice,Alicante,1.4,€/pomo,abril,Semana+16
195,08 Industriales,Aceite Oliva,Aceite Oliva Lampante>2º,Castellon,2.85,3,abril,Semana+16
198,08 Industriales,Aceite Oliva,"Aceite Oliva Virgen 0,8º-2º",Castellon,3.25,3.3,abril,Semana+16
201,08 Industriales,Aceite Oliva,Aceite Oliva Virgen Extra,Castellon,3.45,3.5,abril,Semana+16
203,08 Industriales,Garrofa,Garrofa Entera,Castellon,2.1,€/kg,abril,Semana+16
205,10 Ganaderos,Gallina,Gallina pesada,Lonja del Ebro,,€/Kg,abril,Semana+16
207,10 Ganaderos,Gallina,Gallina semipesada,Lonja del Ebro,0.27,0.38,abril,Semana+16
209,10 Ganaderos,Gallo,Gallo pesado,Lonja del Ebro,,€/Kg,abril,Semana+16
211,10 Ganaderos,Ovino,Ovino 19-23 kg,Lonja de Albacete,3.77,3.83,abril,Semana+16
213,10 Ganaderos,Ovino,Ovino 23-25 kg,Lonja de Albacete,3.83,3.89,abril,Semana+16
215,10 Ganaderos,Ovino,Ovino 25-28 kg,Lonja de Albacete,3.77,3.83,abril,Semana+16
217,10 Ganaderos,Ovino,Ovino 28-34 kg,Lonja de Albacete,3.35,3.41,abril,Semana+16
219,10 Ganaderos,Pollo,Pollo broiler,Lonja del Ebro,,€/Kg,abril,Semana+16
221,10 Ganaderos,Porcino,Porcino cerda,Mercolleida,,€/Kg,abril,Semana+16
223,10 Ganaderos,Porcino,Porcino graso,Mercolleida,,€/Kg,abril,Semana+16
225,10 Ganaderos,Porcino,Porcino lechón 20kg,Mercolleida,,€,abril,Semana+16
227,10 Ganaderos,Porcino,Porcino normal,Mercolleida,,€/Kg,abril,Semana+16
229,10 Ganaderos,Porcino,Porcino selecto,Mercolleida,,€/Kg,abril,Semana+16
231,11 Huevos,Huevos blancos,1. Huevos blancos clase XL,Lonja de Reus,,€/docena,abril,Semana+16
233,11 Huevos,Huevos blancos,2. Huevos blancos clase L,Lonja de Reus,,€/docena,abril,Semana+16
235,11 Huevos,Huevos blancos,3. Huevos blancos clase M,Lonja de Reus,,€/docena,abril,Semana+16
237,11 Huevos,Huevos blancos,4. Huevos blancos clase S,Lonja de Reus,,€/docena,abril,Semana+16
239,11 Huevos,Huevos Rubios,1. Huevos rubios clase XL,Lonja de Reus,,€/docena,abril,Semana+16
241,11 Huevos,Huevos Rubios,2. Huevos rubios clase L,Lonja de Reus,,€/docena,abril,Semana+16
243,11 Huevos,Huevos Rubios,3. Huevos rubios clase M,Lonja de Reus,,€/docena,abril,Semana+16
245,11 Huevos,Huevos Rubios,4. Huevos rubios clase S,Lonja de Reus,,€/docena,abril,Semana+16
247,12 Vacuno,Ternera 180-220 kgs,1. Excelente (E),Lonja de Binéfar,,€/Kg,abril,Semana+16
249,12 Vacuno,Ternera 180-220 kgs,2. Muy buena (U),Lonja de Binéfar,,€/Kg,abril,Semana+16
251,12 Vacuno,Ternera 180-220 kgs,3. Buena (R),Lonja de Binéfar,,€/Kg,abril,Semana+16
253,12 Vacuno,Ternera 180-220 kgs,4. Menos buena (O),Lonja de Binéfar,,€/Kg,abril,Semana+16
255,12 Vacuno,Ternera 221-260 kgs,1. Excelente (E),Lonja de Binéfar,,€/Kg,abril,Semana+16
257,12 Vacuno,Ternera 221-260 kgs,2. Muy buena (U),Lonja de Binéfar,,€/Kg,abril,Semana+16
259,12 Vacuno,Ternera 221-260 kgs,3. Buena (R),Lonja de Binéfar,,€/Kg,abril,Semana+16
261,12 Vacuno,Ternera 221-260 kgs,4. Menos buena (O),Lonja de Binéfar,,€/Kg,abril,Semana+16
263,12 Vacuno,Ternera 261-300 kgs,1. Excelente (E),Lonja de Binéfar,,€/Kg,abril,Semana+16
265,12 Vacuno,Ternera 261-300 kgs,2. Muy buena (U),Lonja de Binéfar,,€/Kg,abril,Semana+16
267,12 Vacuno,Ternera 261-300 kgs,3. Buena (R),Lonja de Binéfar,,€/Kg,abril,Semana+16
269,12 Vacuno,Ternera 261-300 kgs,4. Menos buena (O),Lonja de Binéfar,,€/Kg,abril,Semana+16
271,12 Vacuno,Ternero menos 280 kgs,1. Excelente (E),Lonja de Binéfar,,€/Kg,abril,Semana+16
273,12 Vacuno,Ternero menos 280 kgs,2. Muy buena (U),Lonja de Binéfar,,€/Kg,abril,Semana+16
275,12 Vacuno,Ternero menos 280 kgs,3. Buena (R),Lonja de Binéfar,,€/Kg,abril,Semana+16
277,12 Vacuno,Ternero menos 280 kgs,4. Menos buena (O),Lonja de Binéfar,,€/Kg,abril,Semana+16
31,01 Cítricos,04- Naranjas,Naranja Navel Lane Late,Alicante,0.06,0.2,abril,Semana+15
32,01 Cítricos,04- Naranjas,Naranja Navel Lane Late,Castellón,0.13,0.2,abril,Semana+15
33,01 Cítricos,04- Naranjas,Naranja Navel Lane Late,Valencia,0.09,0.15,abril,Semana+15
34,01 Cítricos,04- Naranjas,Naranja Navel Lane Late,Lonja de Valencia,0.09,0.15,abril,Semana+15
37,01 Cítricos,04- Naranjas,Naranja Navel Powell,Castellón,0.14,0.21,abril,Semana+15
38,01 Cítricos,04- Naranjas,Naranja Navel Powell,Valencia,0.11,0.17,abril,Semana+15
39,01 Cítricos,04- Naranjas,Naranja Navel Powell,Lonja de Valencia,0.13,0.21,abril,Semana+15
41,01 Cítricos,05- Naranjas Blancas,Valencia Late,Alicante,0.14,0.16,abril,Semana+15
42,01 Cítricos,05- Naranjas Blancas,Valencia Late,Castellón,0.12,0.21,abril,Semana+15
43,01 Cítricos,05- Naranjas Blancas,Valencia Late,Valencia,0.15,0.19,abril,Semana+15
44,01 Cítricos,05- Naranjas Blancas,Valencia Late,Lonja de Valencia,0.13,0.21,abril,Semana+15
46,01 Cítricos,06- Limón Fino,Limón Fino,Alicante,0.3,0.4,abril,Semana+15
49,03 Hortalizas,Acelga,Acelga,Alicante,0.35,0.45,abril,Semana+15
50,03 Hortalizas,Acelga,Acelga,Castellón,0.4,0.64,abril,Semana+15
52,03 Hortalizas,Ajo Tierno,Ajo Tierno,Alicante,1.12,2.2,abril,Semana+15
54,03 Hortalizas,Alcachofa,Alcachofa Consumo Fresco,Alicante,0.35,1.1,abril,Semana+15
55,03 Hortalizas,Alcachofa,Alcachofa Consumo Fresco,Castellón,0.45,1.25,abril,Semana+15
58,03 Hortalizas,Alcachofa,Alcachofa Industria Corazones,Alicante,0.3,1,abril,Semana+15
61,03 Hortalizas,Alcachofa,Alcachofa Industria Perolas,Alicante,0.13,0.22,abril,Semana+15
64,03 Hortalizas,Alcachofa,Alcachofa Industria Troceado,Alicante,0.2,0.32,abril,Semana+15
65,03 Hortalizas,Alcachofa,Alcachofa Industria Troceado,Castellón,0.25,0.5,abril,Semana+15
67,03 Hortalizas,Apio,Apio Verde,Alicante,0.18,0.38,abril,Semana+15
68,03 Hortalizas,Apio,Apio Verde,Castellón,0.28,0.35,abril,Semana+15
70,03 Hortalizas,Berenjena,Berenjena Rayada,Alicante,0.43,0.6,abril,Semana+15
72,03 Hortalizas,Boniato,Boniato Blanco,Alicante,0.8,1.14,abril,Semana+15
75,03 Hortalizas,Boniato,Boniato Rojo,Alicante,0.38,0.42,abril,Semana+15
77,03 Hortalizas,Calabacín,Calabacín Blanco,Castellón,1.7,€/kg,abril,Semana+15
79,03 Hortalizas,Calabaza,Calabaza Tipo Cacahuete,Alicante,0.16,0.34,abril,Semana+15
80,03 Hortalizas,Calabaza,Calabaza Tipo Cacahuete,Castellón,0.2,0.5,abril,Semana+15
82,03 Hortalizas,Cebolla Tierna,Cebolla Tierna,Alicante,0.6,€/manojo 3 uds.,abril,Semana+15
83,03 Hortalizas,Cebolla Tierna,Cebolla Tierna,Castellón,0.6,0.7,abril,Semana+15
85,03 Hortalizas,Col,Col China,Castellón,0.48,0.5,abril,Semana+15
88,03 Hortalizas,Col,Col Lombarda,Castellón,0.25,0.3,abril,Semana+15
90,03 Hortalizas,Col Brócoli,Col Brócoli,Alicante,0.54,0.9,abril,Semana+15
93,03 Hortalizas,Col Brócoli,Col Brócoli Industria,Alicante,0.12,0.17,abril,Semana+15
95,03 Hortalizas,Col Repollo,Col Repollo Hoja Lisa,Alicante,0.19,0.55,abril,Semana+15
96,03 Hortalizas,Col Repollo,Col Repollo Hoja Lisa,Castellón,0.37,€/kg,abril,Semana+15
99,03 Hortalizas,Col Repollo,Col Repollo Hoja Rizada,Alicante,0.35,0.6,abril,Semana+15
100,03 Hortalizas,Col Repollo,Col Repollo Hoja Rizada,Castellón,0.33,0.6,abril,Semana+15
102,03 Hortalizas,Coliflor Blanca,Coliflor Blanca,Alicante,0.26,0.53,abril,Semana+15
103,03 Hortalizas,Coliflor Blanca,Coliflor Blanca,Castellón,0.35,0.85,abril,Semana+15
105,03 Hortalizas,Escarola,Escarola Hoja Ancha Lisa,Alicante,0.27,€/kg,abril,Semana+15
108,03 Hortalizas,Escarola,Escarola Hoja Rizada,Alicante,0.29,€/kg,abril,Semana+15
110,03 Hortalizas,Espinaca,Espinaca,Alicante,1.33,€/kg,abril,Semana+15
111,03 Hortalizas,Espinaca,Espinaca,Castellón,2.8,€/kg,abril,Semana+15
113,03 Hortalizas,Haba,Haba Muchamiel,Castellón,1.28,1.36,abril,Semana+15
116,03 Hortalizas,Haba,Haba Valenciana,Alicante,0.7,1.72,abril,Semana+15
117,03 Hortalizas,Haba,Haba Valenciana,Castellón,0.85,1.1,abril,Semana+15
119,03 Hortalizas,Lechuga,Lechuga Iceberg,Alicante,0.37,1,abril,Semana+15
122,03 Hortalizas,Lechuga,Lechuga Little Gem,Alicante,0.24,0.39,abril,Semana+15
125,03 Hortalizas,Lechuga,Lechuga Maravilla,Castellón,0.22,0.51,abril,Semana+15
128,03 Hortalizas,Lechuga,Lechuga Romana,Alicante,0.6,1,abril,Semana+15
129,03 Hortalizas,Lechuga,Lechuga Romana,Castellón,0.23,0.38,abril,Semana+15
132,03 Hortalizas,Lechuga,Lechuga Trocadero,Castellón,0.29,1.1,abril,Semana+15
134,03 Hortalizas,Patata,Patata Blanca,Alicante,0.45,0.65,abril,Semana+15
136,03 Hortalizas,Pepino,Pepino Blanco,Alicante,0.77,1.12,abril,Semana+15
138,03 Hortalizas,Pimiento,Pimiento California Amarillo,Alicante,1.17,€/kg,abril,Semana+15
141,03 Hortalizas,Pimiento,Pimiento California Rojo,Alicante,1.16,€/kg,abril,Semana+15
144,03 Hortalizas,Pimiento,Pimiento California Verde,Alicante,1.08,€/kg,abril,Semana+15
147,03 Hortalizas,Pimiento,Pimiento Lamuyo Verde,Alicante,0.9,€/kg,abril,Semana+15
149,03 Hortalizas,Tomate,Tomate Acostillado,Alicante,1.09,1.55,abril,Semana+15
152,03 Hortalizas,Tomate,Tomate Raff,Castellón,1.7,€/kg,abril,Semana+15
155,04 Frutos secos,Almendra,Almendra Comuna,Alicante,3.51,3.61,abril,Semana+15
156,04 Frutos secos,Almendra,Almendra Comuna,Castellón,3.15,3.5,abril,Semana+15
159,04 Frutos secos,Almendra,Almendra Largueta,Alicante,5.21,5.31,abril,Semana+15
162,04 Frutos secos,Almendra,Almendra Marcona,Alicante,7.16,7.26,abril,Semana+15
163,04 Frutos secos,Almendra,Almendra Marcona,Castellón,7.1,7.35,abril,Semana+15
166,04 Frutos secos,Almendra,Almendra Planeta,Alicante,3.56,3.66,abril,Semana+15
169,05 Flor cortada,Clavel,Clavel,Alicante,0.2,€/unidad,abril,Semana+15
171,05 Flor cortada,Crisantemo,Crisantemo,Alicante,1.5,€/pomo,abril,Semana+15
173,05 Flor cortada,Esparraguera,Esparraguera,Alicante,2,€/pomo,abril,Semana+15
175,05 Flor cortada,Gerbera,Gerbera,Alicante,0.3,€/unidad,abril,Semana+15
177,05 Flor cortada,Gladiolo,Gladiolo,Alicante,0.45,€/unidad,abril,Semana+15
179,05 Flor cortada,Rosa,Rosa Roja,Alicante,0.5,€/unidad,abril,Semana+15
181,05 Flor cortada,Statice,Statice,Alicante,1.4,€/pomo,abril,Semana+15
184,08 Industriales,Aceite Oliva,Aceite Oliva Lampante>2º,Castellón,2.85,3,abril,Semana+15
187,08 Industriales,Aceite Oliva,"Aceite Oliva Virgen 0,8º-2º",Castellón,3.25,3.35,abril,Semana+15
190,08 Industriales,Aceite Oliva,Aceite Oliva Virgen Extra,Castellón,3.5,3.6,abril,Semana+15
192,08 Industriales,Garrofa,Garrofa Entera,Castellón,2.1,€/kg,abril,Semana+15
194,10 Ganaderos,Gallina,Gallina pesada,Lonja del Ebro,,€/Kg,abril,Semana+15
196,10 Ganaderos,Gallina,Gallina semipesada,Lonja del Ebro,0.27,0.38,abril,Semana+15
198,10 Ganaderos,Gallo,Gallo pesado,Lonja del Ebro,,€/Kg,abril,Semana+15
200,10 Ganaderos,Ovino,Ovino 19-23 kg,Lonja de Albacete,3.77,3.83,abril,Semana+15
202,10 Ganaderos,Ovino,Ovino 23-25 kg,Lonja de Albacete,3.83,3.89,abril,Semana+15
204,10 Ganaderos,Ovino,Ovino 25-28 kg,Lonja de Albacete,3.77,3.83,abril,Semana+15
206,10 Ganaderos,Ovino,Ovino 28-34 kg,Lonja de Albacete,3.35,3.41,abril,Semana+15
208,10 Ganaderos,Pollo,Pollo broiler,Lonja del Ebro,,€/Kg,abril,Semana+15
210,10 Ganaderos,Porcino,Porcino cerda,Mercolleida,,€/Kg,abril,Semana+15
212,10 Ganaderos,Porcino,Porcino graso,Mercolleida,,€/Kg,abril,Semana+15
214,10 Ganaderos,Porcino,Porcino lechón 20kg,Mercolleida,,€,abril,Semana+15
216,10 Ganaderos,Porcino,Porcino normal,Mercolleida,,€/Kg,abril,Semana+15
218,10 Ganaderos,Porcino,Porcino selecto,Mercolleida,,€/Kg,abril,Semana+15
220,11 Huevos,Huevos blancos,1. Huevos blancos clase XL,Lonja de Reus,,,abril,Semana+15
222,11 Huevos,Huevos blancos,2. Huevos blancos clase L,Lonja de Reus,,,abril,Semana+15
224,11 Huevos,Huevos blancos,3. Huevos blancos clase M,Lonja de Reus,,,abril,Semana+15
226,11 Huevos,Huevos blancos,4. Huevos blancos clase S,Lonja de Reus,,,abril,Semana+15
228,11 Huevos,Huevos Rubios,1. Huevos rubios clase XL,Lonja de Reus,,,abril,Semana+15
230,11 Huevos,Huevos Rubios,2. Huevos rubios clase L,Lonja de Reus,,,abril,Semana+15
232,11 Huevos,Huevos Rubios,3. Huevos rubios clase M,Lonja de Reus,,,abril,Semana+15
234,11 Huevos,Huevos Rubios,4. Huevos rubios clase S,Lonja de Reus,,,abril,Semana+15
236,12 Vacuno,Ternera 180-220 kgs,1. Excelente (E),Lonja de Binéfar,,€/Kg,abril,Semana+15
238,12 Vacuno,Ternera 180-220 kgs,2. Muy buena (U),Lonja de Binéfar,,€/Kg,abril,Semana+15
240,12 Vacuno,Ternera 180-220 kgs,3. Buena (R),Lonja de Binéfar,,€/Kg,abril,Semana+15
242,12 Vacuno,Ternera 180-220 kgs,4. Menos buena (O),Lonja de Binéfar,,€/Kg,abril,Semana+15
244,12 Vacuno,Ternera 221-260 kgs,1. Excelente (E),Lonja de Binéfar,,€/Kg,abril,Semana+15
246,12 Vacuno,Ternera 221-260 kgs,2. Muy buena (U),Lonja de Binéfar,,€/Kg,abril,Semana+15
248,12 Vacuno,Ternera 221-260 kgs,3. Buena (R),Lonja de Binéfar,,€/Kg,abril,Semana+15
250,12 Vacuno,Ternera 221-260 kgs,4. Menos buena (O),Lonja de Binéfar,,€/Kg,abril,Semana+15
252,12 Vacuno,Ternera 261-300 kgs,1. Excelente (E),Lonja de Binéfar,,€/Kg,abril,Semana+15
254,12 Vacuno,Ternera 261-300 kgs,2. Muy buena (U),Lonja de Binéfar,,€/Kg,abril,Semana+15
256,12 Vacuno,Ternera 261-300 kgs,3. Buena (R),Lonja de Binéfar,,€/Kg,abril,Semana+15
258,12 Vacuno,Ternera 261-300 kgs,4. Menos buena (O),Lonja de Binéfar,,€/Kg,abril,Semana+15
260,12 Vacuno,Ternero menos 280 kgs,1. Excelente (E),Lonja de Binéfar,,€/Kg,abril,Semana+15
262,12 Vacuno,Ternero menos 280 kgs,2. Muy buena (U),Lonja de Binéfar,,€/Kg,abril,Semana+15
264,12 Vacuno,Ternero menos 280 kgs,3. Buena (R),Lonja de Binéfar,,€/Kg,abril,Semana+15
266,12 Vacuno,Ternero menos 280 kgs,4. Menos buena (O),Lonja de Binéfar,,€/Kg,abril,Semana+15
31,01 Cítricos,04- Naranjas,Naranja Navel Lane Late,Alicante,0.09,0.2,abril,Semana+14
32,01 Cítricos,04- Naranjas,Naranja Navel Lane Late,Castellón,0.08,0.23,abril,Semana+14
33,01 Cítricos,04- Naranjas,Naranja Navel Lane Late,Valencia,0.1,0.15,abril,Semana+14
34,01 Cítricos,04- Naranjas,Naranja Navel Lane Late,Lonja de Valencia,0.11,0.15,abril,Semana+14
37,01 Cítricos,04- Naranjas,Naranja Navel Powell,Castellón,0.14,0.19,abril,Semana+14
38,01 Cítricos,04- Naranjas,Naranja Navel Powell,Valencia,0.11,0.17,abril,Semana+14
39,01 Cítricos,04- Naranjas,Naranja Navel Powell,Lonja de Valencia,0.17,0.21,abril,Semana+14
41,01 Cítricos,05- Naranjas Blancas,Valencia Late,Alicante,0.14,0.16,abril,Semana+14
42,01 Cítricos,05- Naranjas Blancas,Valencia Late,Lonja de Valencia,0.13,0.21,abril,Semana+14
44,01 Cítricos,06- Limón Fino,Limón Fino,Alicante,0.35,0.4,abril,Semana+14
47,03 Hortalizas,Acelga,Acelga,Alicante,0.25,0.41,abril,Semana+14
48,03 Hortalizas,Acelga,Acelga,Castellón,0.5,0.64,abril,Semana+14
50,03 Hortalizas,Ajo Tierno,Ajo Tierno,Alicante,1.12,1.8,abril,Semana+14
52,03 Hortalizas,Alcachofa,Alcachofa Consumo Fresco,Alicante,0.37,1.16,abril,Semana+14
53,03 Hortalizas,Alcachofa,Alcachofa Consumo Fresco,Castellón,0.45,1.4,abril,Semana+14
54,03 Hortalizas,Alcachofa,Alcachofa Consumo Fresco,Valencia,0.7,1.23,abril,Semana+14
57,03 Hortalizas,Alcachofa,Alcachofa Industria Corazones,Alicante,0.3,0.86,abril,Semana+14
60,03 Hortalizas,Alcachofa,Alcachofa Industria Perolas,Alicante,0.15,0.19,abril,Semana+14
63,03 Hortalizas,Alcachofa,Alcachofa Industria Troceado,Alicante,0.2,0.32,abril,Semana+14
64,03 Hortalizas,Alcachofa,Alcachofa Industria Troceado,Castellón,0.3,€/kg,abril,Semana+14
66,03 Hortalizas,Apio,Apio Verde,Alicante,0.18,0.38,abril,Semana+14
67,03 Hortalizas,Apio,Apio Verde,Castellón,0.28,0.35,abril,Semana+14
69,03 Hortalizas,Berenjena,Berenjena Rayada,Alicante,0.44,0.56,abril,Semana+14
71,03 Hortalizas,Boniato,Boniato Blanco,Alicante,1.15,1.17,abril,Semana+14
74,03 Hortalizas,Boniato,Boniato Rojo,Alicante,0.37,0.4,abril,Semana+14
76,03 Hortalizas,Calabaza,Calabaza Tipo Cacahuete,Alicante,0.16,0.34,abril,Semana+14
77,03 Hortalizas,Calabaza,Calabaza Tipo Cacahuete,Castellón,0.2,0.45,abril,Semana+14
79,03 Hortalizas,Cebolla Tierna,Cebolla Tierna,Alicante,0.6,€/manojo 3 uds.,abril,Semana+14
80,03 Hortalizas,Cebolla Tierna,Cebolla Tierna,Castellón,0.55,0.75,abril,Semana+14
82,03 Hortalizas,Col,Col China,Castellón,0.48,0.5,abril,Semana+14
85,03 Hortalizas,Col,Col Lombarda,Castellón,0.25,0.3,abril,Semana+14
87,03 Hortalizas,Col Brócoli,Col Brócoli,Alicante,0.5,0.73,abril,Semana+14
90,03 Hortalizas,Col Brócoli,Col Brócoli Industria,Alicante,0.12,0.15,abril,Semana+14
92,03 Hortalizas,Col Repollo,Col Repollo Hoja Lisa,Alicante,0.19,0.46,abril,Semana+14
93,03 Hortalizas,Col Repollo,Col Repollo Hoja Lisa,Castellón,0.37,€/kg,abril,Semana+14
94,03 Hortalizas,Col Repollo,Col Repollo Hoja Lisa,Valencia,0.29,0.35,abril,Semana+14
97,03 Hortalizas,Col Repollo,Col Repollo Hoja Rizada,Alicante,0.25,0.4,abril,Semana+14
98,03 Hortalizas,Col Repollo,Col Repollo Hoja Rizada,Castellón,0.33,0.5,abril,Semana+14
100,03 Hortalizas,Coliflor Blanca,Coliflor Blanca,Alicante,0.27,0.47,abril,Semana+14
101,03 Hortalizas,Coliflor Blanca,Coliflor Blanca,Castellón,0.35,0.6,abril,Semana+14
102,03 Hortalizas,Coliflor Blanca,Coliflor Blanca,Valencia,0.76,0.87,abril,Semana+14
104,03 Hortalizas,Escarola,Escarola Hoja Ancha Lisa,Alicante,0.27,€/kg,abril,Semana+14
107,03 Hortalizas,Escarola,Escarola Hoja Rizada,Alicante,0.29,€/kg,abril,Semana+14
108,03 Hortalizas,Escarola,Escarola Hoja Rizada,Valencia,0.47,0.49,abril,Semana+14
110,03 Hortalizas,Espinaca,Espinaca,Alicante,0.83,1,abril,Semana+14
111,03 Hortalizas,Espinaca,Espinaca,Castellón,2.4,€/kg,abril,Semana+14
113,03 Hortalizas,Haba,Haba Muchamiel,Castellón,1.06,1.28,abril,Semana+14
116,03 Hortalizas,Haba,Haba Valenciana,Alicante,0.6,1.35,abril,Semana+14
117,03 Hortalizas,Haba,Haba Valenciana,Castellón,0.85,1.1,abril,Semana+14
119,03 Hortalizas,Lechuga,Lechuga Iceberg,Alicante,0.37,0.83,abril,Semana+14
122,03 Hortalizas,Lechuga,Lechuga Little Gem,Alicante,0.24,0.39,abril,Semana+14
125,03 Hortalizas,Lechuga,Lechuga Maravilla,Castellón,0.22,0.51,abril,Semana+14
128,03 Hortalizas,Lechuga,Lechuga Romana,Alicante,0.3,0.43,abril,Semana+14
129,03 Hortalizas,Lechuga,Lechuga Romana,Castellón,0.23,0.38,abril,Semana+14
130,03 Hortalizas,Lechuga,Lechuga Romana,Valencia,0.22,0.29,abril,Semana+14
133,03 Hortalizas,Lechuga,Lechuga Trocadero,Castellón,0.29,1.1,abril,Semana+14
